cluster_id	sequence_id	start	end	tax_id	database	merged	length	pul_length_sum	percentage_in_puls	blast_status	domain	phylum	class	order	family	genus	species
27898_27901_27822_27823_PUL0558_PUL0117	AE015928	1193776	1338010	818	puldb_dbcan_dbcan	merged	6260361	1922704	30.712350294176325	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron
27904_PUL0116	AE015928	625800	630842	818	puldb_dbcan	merged	6260361	1922704	30.712350294176325	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron
4084_PUL0473	CP000685	1372643	1390113	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4085	CP000685	1591291	1614134		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4086_PUL0474	CP000685	1803386	1823482	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4087	CP000685	2339980	2354614		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4088_PUL0476_4089	CP000685	2360555	2415232	986	puldb_dbcan_puldb	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4090	CP000685	2455043	2471923		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4091_PUL0477	CP000685	2908489	2922156	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4092_PUL0478	CP000685	3223740	3241308	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4093	CP000685	3429465	3441043		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4094	CP000685	3587528	3597571		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4095_PUL0479	CP000685	3676164	3719458	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4096	CP000685	3881936	3893153		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4097	CP000685	3984951	3995021		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4098	CP000685	4189623	4209635		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4099	CP000685	4242737	4251779		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4100	CP000685	4501483	4513550		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4101_PUL0480_4102_PUL0289	CP000685	4576233	4631944	986	puldb_dbcan_puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4103	CP000685	4693722	4710084		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4104_PUL0482	CP000685	4876994	4936368	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4105	CP000685	4992716	5003247		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4106	CP000685	5033626	5051242		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4107_PUL0483	CP000685	5084429	5106641	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4108_PUL0484	CP000685	5123512	5143865	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4109	CP000685	5224256	5235961		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4110	CP000685	5273970	5284273		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4111_PUL0485	CP000685	5336222	5359507	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4112_4116_PUL0344	CP000685	5498208	5524115	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4113	CP000685	5642692	5658239		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4114	CP000685	5821483	5838144		puldb		6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4115_PUL0488	CP000685	5973734	5996493	986	puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
4160	CP002113	9230	19749		puldb		2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4161	CP002113	41274	55928		puldb		2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4162_4173	CP002113	398052	419913		puldb	merged	2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4163	CP002113	576787	586097		puldb		2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4164_PUL0397	CP002113	930942	941427	28188	puldb_dbcan	merged	2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4165	CP002113	1187403	1201665		puldb		2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4166	CP002113	1490660	1513946		puldb		2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4167	CP002113	1842680	1849772		puldb		2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4168_4174_PUL0398	CP002113	1882302	1901134	28188	puldb_dbcan	merged	2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4169	CP002113	2090062	2098680		puldb		2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4170	CP002113	2153442	2169471		puldb		2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4171	CP002113	2385673	2400879		puldb		2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
4172	CP002113	2418762	2426103		puldb		2571406	177495	6.90264392320777	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus
7760_PUL0442	NC_013132	2680099	2700496	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7761_PUL0440	NC_013132	3319046	3335701	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7762_PUL0438	NC_013132	3841071	3856769	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7763_PUL0436	NC_013132	6331436	6357908	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7764_PUL0443	NC_013132	6369913	6393100	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7765_PUL0444	NC_013132	7078936	7092227	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7766_PUL0441	NC_013132	7758625	7770685	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7767_PUL0437	NC_013132	7998112	8013270	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7768_PUL0435	NC_013132	8429021	8451532	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7769_PUL0439	NC_013132	8966770	8977293	79329	puldb_dbcan	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PUL0007	LN890332	5399	15957	1244	dbcan		35714	10558	29.56263650109201	false							
PUL0009	NC_013515	121344	139674	34105	dbcan		1662578	18330	1.1025046644428111	false	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	Streptobacillus moniliformis
PUL0012	NC_002505	642814	661623	666	dbcan		2961149	31644	1.0686392342972273	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
PUL0022	NC_016023	736768	743451	1398	dbcan		3552226	11764	0.3311726224626474	false	Bacteria	Bacillota	Bacilli	Bacillales_B	Bacillaceae_C	Weizmannia	Weizmannia faecalis
PUL0023	NC_016023	839150	844231	1398	dbcan		3552226	11764	0.3311726224626474	false	Bacteria	Bacillota	Bacilli	Bacillales_B	Bacillaceae_C	Weizmannia	Weizmannia faecalis
PUL0024	HE717008	1	14712	77133	dbcan		14714	14711	99.97961125458747	false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Dorea_A	Dorea_A longicatena
PUL0030	KU644713	1	16598	122631	dbcan		16598	16597	99.99397517773225	false	Bacteria	Bacillota	Bacilli	Bacillales_H	Salisediminibacteriaceae	Salipaludibacillus	Salipaludibacillus agaradhaerens
PUL0033	AM285304	199808	205845	2133	dbcan		290001	6037	2.081716959596691	true	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Mycoplasmataceae	Spiroplasma	Spiroplasma citri
PUL0038	CP016312	1416830	1426883	56956	dbcan		2035182	10053	0.49396073668104373	true	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus	Thermus brockianus
PUL0039	CP144686	65227	69380	274	dbcan		249487	4153	1.6646157916043722	true	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus	Thermus thermophilus
PUL0042	CP001340	1311323	1319129	155892	dbcan		4042929	7806	0.19307784034792597	false	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter vibrioides
PUL0049	LT796702	173	31111	1861841	dbcan		31149	30938	99.32261067771036	false							
PUL0050	LT796703	70	23956	1861841	dbcan		24131	23886	98.98470846628818	false							
PUL0051	CP002534	303130	314951	979	dbcan		3765936	11821	0.31389274804457645	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica
PUL0052	CP000449	288889	301419	74318	dbcan		3368780	12530	0.37194473963868224	false	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Maricaulaceae	Maricaulis	Maricaulis maris_A
PUL0067	GL891979	376649	402405	156974	dbcan		1016930	25756	2.5327210329127867	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas gadei
PUL0081	BA000032	67900	82169	670	dbcan		1877212	14269	0.7601165984449278	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus
PUL0088	CP172847	1186698	1197303	1309	dbcan		2073547	10605	0.5114424703177695	true	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans
PUL0112_PUL0106	LR594814	6931	42594	77133	dbcan	merged_blast	42594	35663	83.72775508287552	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
PUL0135	MH687413	1	27138	53249	dbcan		27138	27137	99.99631513007591	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas fuliginea
PUL0136	ADOP01000016	43718	80113	228	dbcan		90307	36395	40.301416280022586	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas distincta
PUL0146	CP000388	1036849	1074395	288	dbcan		5187005	47263	0.9111809223241543	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Paraglaciecola atlantica_A
PUL0149_21141_21142	FP476056	2560055	2608025	63186	dbcan_puldb_puldb	merged	5521712	929780	16.838618167698712	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PUL0152	CP000388	4406812	4416529	288	dbcan		5187005	47263	0.9111809223241543	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Paraglaciecola atlantica_A
PUL0155	AE007870	11703	21103	1176649	dbcan		2075577	9400	0.45288611311457005	false	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium fabrum
PUL0164	NZ_JHZY01000004	1690359	1719497	1392489	dbcan		2318059	29138	1.2569999296825491	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000687915
PUL0174	CP001736	4338948	4346415	182640	dbcan		7579488	15023	0.19820600019420836	false	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella flavida
PUL0176	CP001736	1994155	2001711	182640	dbcan		7579488	15023	0.19820600019420836	false	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella flavida
PUL0187	CP001656	1124076	1136568	324057	dbcan		7184930	12492	0.17386390681607197	false	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Pristimantibacillus	Pristimantibacillus sp000023585
PUL0195	NC_003030	444719	451147	1488	dbcan		3940880	6428	0.16311077728832138	false	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_S	Clostridium_S acetobutylicum
PUL0205_27857_27858	AE015928	3910956	3957529	818	dbcan_puldb_puldb	merged	6260361	1922704	30.712350294176325	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron
PUL0207	NC_004368	1951803	1958763	1311	dbcan		2211485	6960	0.3147206515079234	false	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae
PUL0210	NC_008261	473690	487358	1502	dbcan		3256683	13668	0.4196908326662435	false	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Sarcina	Sarcina perfringens
PUL0215	NC_010995	3175359	3185628	155077	dbcan		4576573	10269	0.2243818682669325	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio	Cellvibrio japonicus
PUL0218	HF548278	1	41173	433724	dbcan		41175	41172	99.99271402550092	false							
PUL0221	KC246798	14700	34417	1393449	dbcan		35040	19717	56.26997716894977	false							
PUL0222	KC246824	16752	27980	1393527	dbcan		27980	11228	40.12866333095068	false							
PUL0229_PUL0592	CP001656	1572567	1584525	324057	dbcan	merged_blast	7184930	17871	0.24872893681636424	true	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Pristimantibacillus	Pristimantibacillus sp000023585
PUL0265	LN554884	1393841	1396506	1288	dbcan		2786686	2665	0.09563330780719465	true	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus
PUL0269	NC_017943	25887	44810	2252	dbcan		321908	18923	5.878387613852405	false							
PUL0292	CP002745	3513314	3529757	158899	dbcan		5186898	25643	0.49438026350238623	true	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas fungivorans_A
PUL0303	CP002745	3093918	3103118	158899	dbcan		5186898	25643	0.49438026350238623	true	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas fungivorans_A
PUL0312	AM889285	473739	477148	33996	dbcan		3944163	3409	0.08643151918417165	true	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus
PUL0313	FP476056	4847515	4853424	63186	dbcan		5521712	929780	16.838618167698712	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PUL0317	FP476056	4920036	4924412	63186	dbcan		5521712	929780	16.838618167698712	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PUL0319_PUL0314	FP476056	3465709	3478173	63186	dbcan	merged	5521712	929780	16.838618167698712	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PUL0331	NC_006840	662465	667978	668	dbcan		2897536	5513	0.1902651080090118	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio	Aliivibrio fischeri_B
PUL0349	NC_013192	1609965	1613940	40542	dbcan		2465610	3975	0.16121771083017997	false	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis
PUL0370_PUL0570	AP009044	3017544	3021792	1718	dbcan	merged_blast	3314179	8662	0.26136186367724856	true	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glutamicum
PUL0372	AP009044	2877504	2881918	1718	dbcan		3314179	8662	0.26136186367724856	false	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glutamicum
PUL0381	NC_002505	1355388	1361117	666	dbcan		2961149	31644	1.0686392342972273	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
PUL0393	CP014864	2428124	2446888	252514	dbcan		3938396	18764	0.47643761571969906	true	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Microbulbifer	Microbulbifer thermotolerans
PUL0394_PUL0632	NZ_ACFY01000156	29140	36513	360807	dbcan	merged	7858	7372	93.81522015780097	false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
PUL0396	AM260479	327968	338299	106590	dbcan		4052032	10331	0.2549584998341573	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus necator_D
PUL0406	NZ_PXJC01000002	246468	268868	35786	dbcan		323931	22400	6.915052897067586	false	Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter	Coprothermobacter proteolyticus
PUL0434	CP002160	3447463	3461557	1493	dbcan		5262222	64512	1.2259459977173142	true	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_K	Clostridium_K cellulovorans
PUL0457	CP045181	2414390	2424236	231049	dbcan		2837676	9846	0.34697407315000023	true	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Furfurilactobacillus	Furfurilactobacillus rossiae
PUL0458	NZ_PJAI02000005	97665	174649	1982103	dbcan		230662	76984	33.37524169564124	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia	Colwellia echini
PUL0459	NZ_PJAI02000001	312861	400633	1982103	dbcan		664069	87772	13.217301214181056	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia	Colwellia echini
PUL0572	CP007224	1516668	1533320	287	dbcan		6444091	16652	0.25840727575076144	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
PUL0574	NC_002737	1312429	1324390	1314	dbcan		1852433	11961	0.6456913691345382	false	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pyogenes
PUL0576	CP001840	1236100	1248439	1681	dbcan		2214656	12339	0.5571519910992949	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum
PUL0577	NC_006370	541673	560134	74109	dbcan		4085304	18461	0.45188803574960396	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Photobacterium profundum_A
PUL0579	NC_002505	1058502	1062895	666	dbcan		2961149	31644	1.0686392342972273	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
PUL0580	NC_002505	1930173	1932886	666	dbcan		2961149	31644	1.0686392342972273	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
PUL0589	CP172847	586432	591342	1309	dbcan		2031692	4911	0.2417197094835241	false	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans
PUL0594	CP001656	4094827	4100740	324057	dbcan		7184930	17871	0.24872893681636424	false	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Pristimantibacillus	Pristimantibacillus sp000023585
PUL0598	CP002160	731364	737408	573061	dbcan		5262222	64512	1.2259459977173142	false	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_K	Clostridium_K cellulovorans
PUL0599	CP002160	3141436	3150824	1493	dbcan		5262222	64512	1.2259459977173142	false	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_K	Clostridium_K cellulovorans
PUL0600	CP002160	3925850	3941689	1493	dbcan		5262222	64512	1.2259459977173142	false	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_K	Clostridium_K cellulovorans
PUL0601	CP002160	2667794	2686941	1493	dbcan		5262222	64512	1.2259459977173142	false	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_K	Clostridium_K cellulovorans
PUL0607	NZ_CP014224	1677698	1717015	1790137	dbcan		3427057	109007	3.180775808514419	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica
PUL0609	NZ_ACFY01000084	45466	61920	360807	dbcan		110525	16454	14.887129608685818	false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
PUL0610	CP001807	1220087	1251526	29549	dbcan		3261604	31439	0.9639122345937765	false	Bacteria	Bacteroidota_A	Rhodothermia	Rhodothermales	Rhodothermaceae	Rhodothermus	Rhodothermus marinus
PUL0611	RHLG01000001	87985	112122	1883156	dbcan		984888	24137	2.4507355151042556	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella sp003712105
PUL0612	RHLF01000001	1252462	1269410	192149	dbcan		1487548	16948	1.139324579778266	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flagellimonas_A	Flagellimonas_A sp003712125
PUL0613	JABKKG010000003	315037	327406	2736291	dbcan		491845	12369	2.514816659720034	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis
PUL0616	JABKKG010000005	52557	72877	2736291	dbcan		319247	45418	14.226601972767167	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis
